user_id,date,description,amount,category,type,source,is_anomaly,anomaly_score
1,2026-03-26 02:04:12.219276,Jio Prepaid Mobile Recharge,237.0,Bills,expense,UPI,False,0.0
1,2026-03-27 01:41:12.219276,Hostel Electricity surcharge,913.0,Bills,expense,UPI,False,0.0
1,2026-03-29 23:34:12.219276,Social media management fee,639.0,Income,income,UPI,False,0.0
1,2026-03-30 04:31:12.219276,Uber Auto Ride,223.0,Transport,expense,UPI,False,0.0
1,2026-03-30 20:13:12.219276,Chai Tapri Tea & Samosa,406.0,Food,expense,UPI,False,0.0
1,2026-04-01 01:29:12.219276,Hostel warden room repair,67.0,Hostel,expense,UPI,False,0.0
1,2026-03-31 21:10:12.219276,Starbucks Coffee,134.0,Food,expense,UPI,False,0.0
1,2026-04-01 20:33:12.219276,Amazon shopping clothes,1900.0,Shopping,expense,UPI,False,0.0
1,2026-04-02 10:25:12.219276,Parking charges mall,281.0,Transport,expense,UPI,False,0.0
1,2026-04-01 22:27:12.219276,KFC Chicken meal,395.0,Food,expense,UPI,False,0.0
1,2026-04-05 01:09:12.219276,Lab manual printout charges,974.0,Education,expense,UPI,False,0.0
1,2026-04-05 21:34:12.219276,Coding gig client work,2640.0,Income,income,UPI,False,0.0
1,2026-04-07 11:26:12.219276,Local vegetable vendor,246.0,Food,expense,UPI,False,0.0
1,2026-04-11 07:13:12.219276,Scientific Calculator Casio,149.0,Education,expense,UPI,False,0.0
1,2026-04-11 02:17:12.219276,Airtel broadband wifi,1904.0,Bills,expense,UPI,False,0.0
1,2026-04-11 03:13:12.219276,Coursera Certificate subscription,275.0,Education,expense,UPI,False,0.0
1,2026-04-12 02:08:12.219276,Maggie Point Gate 2,187.0,Food,expense,UPI,False,0.0
1,2026-04-13 08:11:12.219276,Hostel Room Heater Surcharge,86.0,Hostel,expense,UPI,False,0.0
1,2026-04-14 08:16:12.219276,Noodles corner,415.0,Food,expense,UPI,False,0.0
1,2026-04-15 06:05:12.219276,Shell Fuel Station,290.0,Transport,expense,UPI,False,0.0
1,2026-04-18 23:53:12.219276,Biryani House Restaurant,357.0,Food,expense,UPI,False,0.0
1,2026-04-20 00:54:12.219276,Juice Shop hostel,352.0,Food,expense,UPI,False,0.0
1,2026-04-19 23:45:12.219276,Hostel Electricity surcharge,722.0,Bills,expense,UPI,False,0.0
1,2026-04-22 01:48:12.219276,Coursera Certificate subscription,1106.0,Education,expense,UPI,False,0.0
1,2026-04-23 03:07:12.219276,Noodles corner,313.0,Food,expense,UPI,False,0.0
1,2026-04-25 00:03:12.219276,Student Mess Fees Monthly,230.0,Food,expense,UPI,False,0.0
1,2026-04-28 01:23:12.219276,Gift box wrapper,491.0,Miscellaneous,expense,UPI,False,0.0
1,2026-04-29 10:05:12.219276,Uber Auto Ride,348.0,Transport,expense,UPI,False,0.0
1,2026-04-30 03:30:12.219276,Amusement park ticket,312.0,Entertainment,expense,UPI,False,0.0
1,2026-04-29 20:45:12.219276,Hostel Washing Machine Token,192.0,Hostel,expense,UPI,False,0.0
1,2026-04-29 21:16:12.219276,Swiggy Delivery Hyderabad,414.0,Food,expense,UPI,False,0.0
1,2026-05-01 05:04:12.219276,Spotify Premium monthly plan,1025.0,Entertainment,expense,UPI,False,0.0
1,2026-05-01 22:04:12.219276,Hostel Security Deposit Refundable,103.0,Hostel,expense,UPI,False,0.0
1,2026-05-02 19:41:12.219276,Airtel broadband wifi,1053.0,Bills,expense,UPI,False,0.0
1,2026-05-03 09:00:12.219276,Noodles corner,400.0,Food,expense,UPI,False,0.0
1,2026-05-02 20:14:12.219276,Maggie Point Gate 2,259.0,Food,expense,UPI,False,0.0
1,2026-05-08 07:02:12.219276,College Tuition Fee Semester 1,277.0,Education,expense,UPI,False,0.0
1,2026-05-08 07:24:12.219276,Local thrift store jacket,2550.0,Shopping,expense,UPI,False,0.0
1,2026-05-09 05:34:12.219276,Part time tutoring kid,2017.0,Income,income,UPI,False,0.0
1,2026-05-10 06:03:12.219276,Amazon shopping clothes,3214.0,Shopping,expense,UPI,False,0.0
1,2026-05-12 02:08:12.219276,Swiggy Delivery Hyderabad,398.0,Food,expense,UPI,False,0.0
1,2026-05-15 09:40:12.219276,Hostel Room Rent Monthly AC,169.0,Hostel,expense,UPI,False,0.0
1,2026-05-19 01:16:12.219276,Laser tag game weekend,850.0,Entertainment,expense,UPI,False,0.0
2,2025-05-20 12:57:12.219276,MIDNIGHT SUSPICIOUS - Water supply bill,7458.0,Bills,expense,UPI,True,94.66054121226517
2,2025-05-22 23:34:12.219276,Student health insurance premium,790.0,Healthcare,expense,UPI,False,0.0
2,2025-05-25 03:04:12.219276,ATM Cash withdrawal Self,317.0,Miscellaneous,expense,UPI,False,0.0
2,2025-05-28 10:45:12.219276,Hotel room booking OYO,3436.0,Travel,expense,UPI,False,0.0
2,2025-06-01 20:00:12.219276,GitHub Copilot Subscription,143.0,Bills,expense,UPI,False,0.0
2,2025-06-03 21:37:12.219276,Concert ticket EDM show,665.0,Entertainment,expense,UPI,False,0.0
2,2025-06-03 22:28:12.219276,Pub weekend entry cover charge,399.0,Entertainment,expense,UPI,False,0.0
2,2025-06-06 07:45:12.219276,Stationery shop notebook,684.0,Shopping,expense,UPI,False,0.0
2,2025-06-06 21:16:12.219276,MakeMyTrip flight Bangalore to Delhi,6077.0,Travel,expense,UPI,False,0.0
2,2025-06-08 02:34:12.219276,Airbnb stay vacation room,5308.0,Travel,expense,UPI,False,0.0
2,2025-06-08 07:08:12.219276,DTH TV recharge Tata Sky,326.0,Bills,expense,UPI,False,0.0
2,2025-06-08 20:58:12.219276,Train Ticket IRCTC,178.0,Transport,expense,UPI,False,0.0
2,2025-06-10 07:41:12.219276,Maggie Point Gate 2,108.0,Food,expense,UPI,False,0.0
2,2025-06-10 21:21:12.219276,Sunglasses purchase store,2773.0,Shopping,expense,UPI,False,0.0
2,2025-06-10 23:05:12.219276,Nike showroom sneakers,661.0,Shopping,expense,UPI,False,0.0
2,2025-06-11 21:11:12.219276,Friend Splitwise repayment,214.0,Miscellaneous,expense,UPI,False,0.0
2,2025-06-12 08:44:12.219276,Shoppers Stop shoes,658.0,Shopping,expense,UPI,False,0.0
2,2025-06-12 19:34:12.219276,Student health insurance premium,232.0,Healthcare,expense,UPI,False,0.0
2,2025-06-13 23:07:12.219276,DTH TV recharge Tata Sky,118.0,Bills,expense,UPI,False,0.0
2,2025-06-15 11:05:12.219276,Electricity bill board,893.0,Bills,expense,UPI,False,0.0
2,2025-06-17 00:44:12.219276,Cloud storage Google One,277.0,Bills,expense,UPI,False,0.0
2,2025-06-17 10:11:12.219276,Noodles corner,343.0,Food,expense,UPI,False,0.0
2,2025-06-17 22:04:12.219276,Laser tag game weekend,559.0,Entertainment,expense,UPI,False,0.0
2,2025-06-20 09:28:12.219276,Nike showroom sneakers,2664.0,Shopping,expense,UPI,False,0.0
2,2025-06-25 10:05:12.219276,Laundry detergent detergent shop,295.0,Miscellaneous,expense,UPI,False,0.0
2,2025-06-24 20:04:12.219276,Hostel Electricity surcharge,1079.0,Bills,expense,UPI,False,0.0
2,2025-06-26 21:58:12.219276,Shoppers Stop shoes,2967.0,Shopping,expense,UPI,False,0.0
2,2025-06-27 07:30:12.219276,Car rental service,201.0,Transport,expense,UPI,False,0.0
2,2025-06-29 22:44:12.219276,Student health insurance premium,790.0,Healthcare,expense,UPI,False,0.0
2,2025-06-29 19:52:12.219276,Water supply bill,706.0,Bills,expense,UPI,False,0.0
2,2025-07-01 04:46:12.219276,Stationery shop notebook,1820.0,Shopping,expense,UPI,False,0.0
2,2025-07-02 00:49:12.219276,Sunglasses purchase store,3237.0,Shopping,expense,UPI,False,0.0
2,2025-07-02 21:16:12.219276,Stationery shop notebook,1466.0,Shopping,expense,UPI,False,0.0
2,2025-07-05 22:34:12.219276,TA Stipend College Dept,1663.0,Income,income,UPI,False,0.0
2,2025-07-09 01:45:12.219276,Travel agent booking ticket,6652.0,Travel,expense,UPI,False,0.0
2,2025-07-09 23:50:12.219276,Gift box wrapper,287.0,Miscellaneous,expense,UPI,False,0.0
2,2025-07-10 19:41:12.219276,Student health insurance premium,1207.0,Healthcare,expense,UPI,False,0.0
2,2025-07-12 23:12:12.219276,GitHub Copilot Subscription,414.0,Bills,expense,UPI,False,0.0
2,2025-07-13 22:47:12.219276,Airbnb stay vacation room,4787.0,Travel,expense,UPI,False,0.0
2,2025-07-16 22:48:12.219276,Lost cash wallet,138.0,Miscellaneous,expense,UPI,False,0.0
2,2025-07-16 21:35:12.219276,Myntra t-shirt purchase,2140.0,Shopping,expense,UPI,False,0.0
2,2025-07-16 21:04:12.219276,Airbnb stay vacation room,2348.0,Travel,expense,UPI,False,0.0
2,2025-07-17 23:32:12.219276,Zomato Order,234.0,Food,expense,UPI,False,0.0
2,2025-07-20 02:32:12.219276,Decathlon sports gear,417.0,Shopping,expense,UPI,False,0.0
2,2025-07-22 11:22:12.219276,Water supply bill,2008.0,Bills,expense,UPI,False,0.0
2,2025-07-24 00:38:12.219276,Book Store college textbooks,2040.0,Shopping,expense,UPI,False,0.0
2,2025-07-25 22:50:12.219276,Lost cash wallet,125.0,Miscellaneous,expense,UPI,False,0.0
2,2025-07-25 19:40:12.219276,Airbnb stay vacation room,3890.0,Travel,expense,UPI,False,0.0
2,2025-07-26 00:58:12.219276,KFC Chicken meal,114.0,Food,expense,UPI,False,0.0
2,2025-07-27 11:24:12.219276,Flipkart electronics gadget,2947.0,Shopping,expense,UPI,False,0.0
2,2025-07-27 20:45:12.219276,Hotel room booking OYO,5082.0,Travel,expense,UPI,False,0.0
2,2025-07-28 11:01:12.219276,Gift box wrapper,490.0,Miscellaneous,expense,UPI,False,0.0
2,2025-07-28 11:16:12.219276,Flipkart electronics gadget,3331.0,Shopping,expense,UPI,False,0.0
2,2025-07-29 08:56:12.219276,Chai Tapri Tea & Samosa,400.0,Food,expense,UPI,False,0.0
2,2025-07-30 05:36:12.219276,Auto Fare Cash,88.0,Transport,expense,UPI,False,0.0
2,2025-07-31 05:10:12.219276,Bike taxi Rapido,139.0,Transport,expense,UPI,False,0.0
2,2025-08-03 10:47:12.219276,Supermarket Groceries,440.0,Food,expense,UPI,False,0.0
2,2025-08-04 01:57:12.219276,GitHub Copilot Subscription,1876.0,Bills,expense,UPI,False,0.0
2,2025-08-04 19:49:12.219276,Laser tag game weekend,638.0,Entertainment,expense,UPI,False,0.0
2,2025-08-05 04:24:12.219276,Starbucks Coffee,161.0,Food,expense,UPI,False,0.0
2,2025-08-05 11:24:12.219276,GitHub Copilot Subscription,820.0,Bills,expense,UPI,False,0.0
2,2025-08-06 08:27:12.219276,Shell Fuel Station,216.0,Transport,expense,UPI,False,0.0
2,2025-08-06 23:23:12.219276,Lost cash wallet,304.0,Miscellaneous,expense,UPI,False,0.0
2,2025-08-07 08:47:12.219276,Gas cylinder booking Indane,2493.0,Bills,expense,UPI,False,0.0
2,2025-08-07 06:08:12.219276,Electricity bill board,2108.0,Bills,expense,UPI,False,0.0
2,2025-08-09 02:50:12.219276,KFC Chicken meal,419.0,Food,expense,UPI,False,0.0
2,2025-08-09 21:15:12.219276,Gift box wrapper,217.0,Miscellaneous,expense,UPI,False,0.0
2,2025-08-11 22:03:12.219276,Burger King combo,365.0,Food,expense,UPI,False,0.0
2,2025-08-16 07:11:12.219276,Hostel Electricity surcharge,1064.0,Bills,expense,UPI,False,0.0
2,2025-08-18 21:11:12.219276,General Physician consultation fee,1008.0,Healthcare,expense,UPI,False,0.0
2,2025-08-20 06:21:12.219276,GitHub Copilot Subscription,1382.0,Bills,expense,UPI,False,0.0
2,2025-08-22 06:39:12.219276,MakeMyTrip flight Bangalore to Delhi,7896.0,Travel,expense,UPI,False,0.0
2,2025-08-23 05:43:12.219276,Shell Fuel Station,221.0,Transport,expense,UPI,False,0.0
2,2025-08-24 22:53:12.219276,Gym membership monthly fee,783.0,Healthcare,expense,UPI,False,0.0
2,2025-08-29 04:29:12.219276,Gas cylinder booking Indane,866.0,Bills,expense,UPI,False,0.0
2,2025-08-29 19:46:12.219276,DTH TV recharge Tata Sky,1339.0,Bills,expense,UPI,False,0.0
2,2025-08-30 11:15:12.219276,Uber Auto Ride,126.0,Transport,expense,UPI,False,0.0
2,2025-08-29 22:44:12.219276,Cloud storage Google One,706.0,Bills,expense,UPI,False,0.0
2,2025-08-31 09:00:12.219276,DTH TV recharge Tata Sky,308.0,Bills,expense,UPI,False,0.0
2,2025-09-02 06:32:12.219276,Hotel room booking OYO,5589.0,Travel,expense,UPI,False,0.0
2,2025-09-03 10:42:12.219276,RedBus booking home town,7094.0,Travel,expense,UPI,False,0.0
2,2025-09-03 09:05:12.219276,Local thrift store jacket,1040.0,Shopping,expense,UPI,False,0.0
2,2025-09-05 02:41:12.219276,Chai Tapri Tea & Samosa,112.0,Food,expense,UPI,False,0.0
2,2025-09-04 23:19:12.219276,Chai Tapri Tea & Samosa,365.0,Food,expense,UPI,False,0.0
2,2025-09-04 23:24:12.219276,Burger King combo,304.0,Food,expense,UPI,False,0.0
2,2025-09-11 00:31:12.219276,Student health insurance premium,1088.0,Healthcare,expense,UPI,False,0.0
2,2025-09-12 08:02:12.219276,LUXURY DIAMOND RING JEWELLER,115003.0,Bills,expense,UPI,True,76.99451861906955
2,2025-09-13 05:20:12.219276,Swiggy Delivery Hyderabad,356.0,Food,expense,UPI,False,0.0
2,2025-09-16 07:32:12.219276,Amusement park ticket,1119.0,Entertainment,expense,UPI,False,0.0
2,2025-09-18 09:04:12.219276,Zomato Order,360.0,Food,expense,UPI,False,0.0
2,2025-09-19 07:55:12.219276,Car rental service,349.0,Transport,expense,UPI,False,0.0
2,2025-09-21 02:13:12.219276,Gift box wrapper,113.0,Miscellaneous,expense,UPI,False,0.0
2,2025-09-23 09:39:12.219276,Amazon shopping clothes,1526.0,Shopping,expense,UPI,False,0.0
2,2025-09-23 11:29:12.219276,Temple donation offering,214.0,Miscellaneous,expense,UPI,False,0.0
2,2025-09-23 05:58:12.219276,Maggie Point Gate 2,303.0,Food,expense,UPI,False,0.0
2,2025-09-23 21:13:12.219276,Metro Card Recharge Metro Station,187.0,Transport,expense,UPI,False,0.0
2,2025-09-24 20:46:12.219276,Hostel Electricity surcharge,1638.0,Bills,expense,UPI,False,0.0
2,2025-09-26 05:34:12.219276,Part time tutoring kid,1302.0,Income,income,UPI,False,0.0
2,2025-09-26 05:10:12.219276,Local Bus Ticket,314.0,Transport,expense,UPI,False,0.0
2,2025-09-26 09:32:12.219276,Shoppers Stop shoes,2613.0,Shopping,expense,UPI,False,0.0
2,2025-09-25 19:37:12.219276,LUXURY DIAMOND RING JEWELLER,93956.0,Miscellaneous,expense,UPI,True,81.61630134305254
2,2025-09-27 04:36:12.219276,Hostel Electricity surcharge,1657.0,Bills,expense,UPI,False,0.0
2,2025-09-27 20:12:12.219276,Luggage bag purchase Safari,4690.0,Travel,expense,UPI,False,0.0
2,2025-09-29 23:03:12.219276,Cough syrup & vitamins,992.0,Healthcare,expense,UPI,False,0.0
2,2025-10-03 02:16:12.219276,Auto Fare Cash,321.0,Transport,expense,UPI,False,0.0
2,2025-10-02 23:50:12.219276,Myntra t-shirt purchase,2809.0,Shopping,expense,UPI,False,0.0
2,2025-10-03 04:17:12.219276,Board game cafe bill,711.0,Entertainment,expense,UPI,False,0.0
2,2025-10-04 06:01:12.219276,Student Mess Fees Monthly,408.0,Food,expense,UPI,False,0.0
2,2025-10-05 22:35:12.219276,Gaming Zone Arcade Mall,486.0,Entertainment,expense,UPI,False,0.0
2,2025-10-06 06:07:12.219276,Train Ticket IRCTC,152.0,Transport,expense,UPI,False,0.0
2,2025-10-07 21:37:12.219276,MakeMyTrip flight Bangalore to Delhi,7122.0,Travel,expense,UPI,False,0.0
2,2025-10-07 23:37:12.219276,Student Mess Fees Monthly,240.0,Food,expense,UPI,False,0.0
2,2025-10-10 00:04:12.219276,Hostel Electricity surcharge,2490.0,Bills,expense,UPI,False,0.0
2,2025-10-09 23:37:12.219276,Gas cylinder booking Indane,1292.0,Bills,expense,UPI,False,0.0
2,2025-10-12 10:30:12.219276,Hostel Electricity surcharge,1814.0,Bills,expense,UPI,False,0.0
2,2025-10-12 03:03:12.219276,Noodles corner,192.0,Food,expense,UPI,False,0.0
2,2025-10-12 06:35:12.219276,Student health insurance premium,213.0,Healthcare,expense,UPI,False,0.0
2,2025-10-13 20:27:12.219276,Netflix subscription premium,510.0,Entertainment,expense,UPI,False,0.0
2,2025-10-15 07:25:12.219276,Petrol Pump HP,137.0,Transport,expense,UPI,False,0.0
2,2025-10-15 01:46:12.219276,Ola Cab Booking,103.0,Transport,expense,UPI,False,0.0
2,2025-10-15 21:14:12.219276,Lost cash wallet,454.0,Miscellaneous,expense,UPI,False,0.0
2,2025-10-17 11:24:12.219276,Temple donation offering,300.0,Miscellaneous,expense,UPI,False,0.0
2,2025-10-19 06:19:12.219276,Lost cash wallet,305.0,Miscellaneous,expense,UPI,False,0.0
2,2025-10-19 10:29:12.219276,Apollo Pharmacy medicines,624.0,Healthcare,expense,UPI,False,0.0
2,2025-10-22 04:33:12.219276,Auto Fare Cash,286.0,Transport,expense,UPI,False,0.0
2,2025-10-24 02:34:12.219276,Social media management fee,1020.0,Income,income,UPI,False,0.0
2,2025-10-26 07:48:12.219276,Noodles corner,414.0,Food,expense,UPI,False,0.0
2,2025-10-26 09:23:12.219276,Hotel room booking OYO,2703.0,Travel,expense,UPI,False,0.0
2,2025-10-27 06:42:12.219276,Amusement park ticket,1071.0,Entertainment,expense,UPI,False,0.0
2,2025-10-26 21:33:12.219276,First aid box bandage,813.0,Healthcare,expense,UPI,False,0.0
2,2025-10-28 07:46:12.219276,Gym membership monthly fee,618.0,Healthcare,expense,UPI,False,0.0
2,2025-10-29 05:16:12.219276,Spotify Premium monthly plan,940.0,Entertainment,expense,UPI,False,0.0
2,2025-10-29 00:08:12.219276,DTH TV recharge Tata Sky,1701.0,Bills,expense,UPI,False,0.0
2,2025-11-01 00:02:12.219276,Board game cafe bill,1089.0,Entertainment,expense,UPI,False,0.0
2,2025-11-02 09:03:12.219276,DTH TV recharge Tata Sky,817.0,Bills,expense,UPI,False,0.0
2,2025-11-02 03:30:12.219276,Student health insurance premium,1364.0,Healthcare,expense,UPI,False,0.0
2,2025-11-02 02:32:12.219276,Flipkart electronics gadget,2972.0,Shopping,expense,UPI,False,0.0
2,2025-11-03 09:35:12.219276,RedBus booking home town,4070.0,Travel,expense,UPI,False,0.0
2,2025-11-03 06:16:12.219276,Swiggy Delivery Hyderabad,208.0,Food,expense,UPI,False,0.0
2,2025-11-04 09:42:12.219276,MakeMyTrip flight Bangalore to Delhi,2676.0,Travel,expense,UPI,False,0.0
2,2025-11-03 22:45:12.219276,Hotel room booking OYO,3321.0,Travel,expense,UPI,False,0.0
2,2025-11-03 22:16:12.219276,Water supply bill,2289.0,Bills,expense,UPI,False,0.0
2,2025-11-05 02:02:12.219276,Stationery shop notebook,1866.0,Shopping,expense,UPI,False,0.0
2,2025-11-05 08:18:12.219276,KFC Chicken meal,405.0,Food,expense,UPI,False,0.0
2,2025-11-07 08:35:12.219276,Bowling Alley Arena,638.0,Entertainment,expense,UPI,False,0.0
2,2025-11-08 01:20:12.219276,Spotify Premium monthly plan,601.0,Entertainment,expense,UPI,False,0.0
2,2025-11-09 02:47:12.219276,Board game cafe bill,959.0,Entertainment,expense,UPI,False,0.0
2,2025-11-10 04:49:12.219276,Starbucks Coffee,90.0,Food,expense,UPI,False,0.0
2,2025-11-12 03:33:12.219276,Jio Prepaid Mobile Recharge,721.0,Bills,expense,UPI,False,0.0
2,2025-11-14 10:14:12.219276,Pub weekend entry cover charge,931.0,Entertainment,expense,UPI,False,0.0
2,2025-11-16 08:45:12.219276,Hotel room booking OYO,3344.0,Travel,expense,UPI,False,0.0
2,2025-11-16 04:29:12.219276,Concert ticket EDM show,734.0,Entertainment,expense,UPI,False,0.0
2,2025-11-16 11:02:12.219276,MakeMyTrip flight Bangalore to Delhi,4945.0,Travel,expense,UPI,False,0.0
2,2025-11-16 19:34:12.219276,Airtel broadband wifi,2022.0,Bills,expense,UPI,False,0.0
2,2025-11-18 08:33:12.219276,Water supply bill,1774.0,Bills,expense,UPI,False,0.0
2,2025-11-19 23:50:12.219276,Burger King combo,265.0,Food,expense,UPI,False,0.0
2,2025-11-21 23:46:12.219276,DTH TV recharge Tata Sky,798.0,Bills,expense,UPI,False,0.0
2,2025-11-26 07:29:12.219276,Bowling Alley Arena,966.0,Entertainment,expense,UPI,False,0.0
2,2025-11-28 07:02:12.219276,Bike taxi Rapido,173.0,Transport,expense,UPI,False,0.0
2,2025-11-28 05:35:12.219276,Luggage bag purchase Safari,5384.0,Travel,expense,UPI,False,0.0
2,2025-11-28 10:59:12.219276,Electricity bill board,1433.0,Bills,expense,UPI,False,0.0
2,2025-11-29 11:16:12.219276,Laundry detergent detergent shop,136.0,Miscellaneous,expense,UPI,False,0.0
2,2025-11-28 23:01:12.219276,Friend Splitwise repayment,174.0,Miscellaneous,expense,UPI,False,0.0
2,2025-12-02 02:40:12.219276,Gym membership monthly fee,854.0,Healthcare,expense,UPI,False,0.0
2,2025-12-03 05:53:12.219276,RedBus booking home town,6927.0,Travel,expense,UPI,False,0.0
2,2025-12-06 06:22:12.219276,Jio Prepaid Mobile Recharge,2344.0,Bills,expense,UPI,False,0.0
2,2025-12-06 00:02:12.219276,KFC Chicken meal,443.0,Food,expense,UPI,False,0.0
2,2025-12-06 19:57:12.219276,Local thrift store jacket,1293.0,Shopping,expense,UPI,False,0.0
2,2025-12-08 20:41:12.219276,Student health insurance premium,1484.0,Healthcare,expense,UPI,False,0.0
2,2025-12-11 11:15:12.219276,Electricity bill board,591.0,Bills,expense,UPI,False,0.0
2,2025-12-12 08:09:12.219276,Toll plaza fee,305.0,Transport,expense,UPI,False,0.0
2,2025-12-14 04:28:12.219276,Nike showroom sneakers,1244.0,Shopping,expense,UPI,False,0.0
2,2025-12-17 02:11:12.219276,Flipkart electronics gadget,3906.0,Shopping,expense,UPI,False,0.0
2,2025-12-19 06:24:12.219276,GitHub Copilot Subscription,771.0,Bills,expense,UPI,False,0.0
2,2025-12-23 07:48:12.219276,Airtel broadband wifi,1024.0,Bills,expense,UPI,False,0.0
2,2025-12-24 00:54:12.219276,GitHub Copilot Subscription,1210.0,Bills,expense,UPI,False,0.0
2,2025-12-23 23:43:12.219276,Flipkart electronics gadget,438.0,Shopping,expense,UPI,False,0.0
2,2025-12-25 05:00:12.219276,First aid box bandage,668.0,Healthcare,expense,UPI,False,0.0
2,2025-12-24 21:44:12.219276,Water supply bill,425.0,Bills,expense,UPI,False,0.0
2,2025-12-27 11:05:12.219276,MakeMyTrip flight Bangalore to Delhi,5473.0,Travel,expense,UPI,False,0.0
2,2025-12-27 07:34:12.219276,Gift box wrapper,396.0,Miscellaneous,expense,UPI,False,0.0
2,2025-12-28 06:37:12.219276,BookMyShow Movie Ticket PVR,303.0,Entertainment,expense,UPI,False,0.0
2,2025-12-28 06:32:12.219276,Multivitamins health supplements,976.0,Healthcare,expense,UPI,False,0.0
2,2025-12-29 00:00:12.219276,CRITICAL SPIKE - Book Store college textbooks,27780.0,Shopping,expense,UPI,True,80.77009541765715
2,2025-12-29 03:40:12.219276,Cough syrup & vitamins,812.0,Healthcare,expense,UPI,False,0.0
2,2025-12-30 07:30:12.219276,Zara retail mall,1848.0,Shopping,expense,UPI,False,0.0
2,2025-12-30 08:00:12.219276,Spotify Premium monthly plan,538.0,Entertainment,expense,UPI,False,0.0
2,2026-01-01 00:46:12.219276,Eye test & spectacles frames,1170.0,Healthcare,expense,UPI,False,0.0
2,2026-01-01 03:46:12.219276,Local thrift store jacket,893.0,Shopping,expense,UPI,False,0.0
2,2025-12-31 20:58:12.219276,Book Store college textbooks,472.0,Shopping,expense,UPI,False,0.0
2,2026-01-03 01:34:12.219276,Coding gig client work,1689.0,Income,income,UPI,False,0.0
2,2026-01-02 20:34:12.219276,Eye test & spectacles frames,855.0,Healthcare,expense,UPI,False,0.0
2,2026-01-04 05:57:12.219276,Supermarket Groceries,362.0,Food,expense,UPI,False,0.0
2,2026-01-05 22:34:12.219276,Freelance Web Design payment,2025.0,Income,income,UPI,False,0.0
2,2026-01-06 23:36:12.219276,Hostel Electricity surcharge,2042.0,Bills,expense,UPI,False,0.0
2,2026-01-07 11:00:12.219276,Cloud storage Google One,580.0,Bills,expense,UPI,False,0.0
2,2026-01-08 08:05:12.219276,Biryani House Restaurant,111.0,Food,expense,UPI,False,0.0
2,2026-01-09 04:36:12.219276,Metro Card Recharge Metro Station,144.0,Transport,expense,UPI,False,0.0
2,2026-01-10 02:08:12.219276,Flipkart electronics gadget,3977.0,Shopping,expense,UPI,False,0.0
2,2026-01-11 06:48:12.219276,Gas cylinder booking Indane,334.0,Bills,expense,UPI,False,0.0
2,2026-01-12 09:45:12.219276,Airtel broadband wifi,2062.0,Bills,expense,UPI,False,0.0
2,2026-01-12 04:35:12.219276,Local thrift store jacket,2733.0,Shopping,expense,UPI,False,0.0
2,2026-01-12 23:26:12.219276,Biryani House Restaurant,131.0,Food,expense,UPI,False,0.0
2,2026-01-13 03:23:12.219276,Chai Tapri Tea & Samosa,409.0,Food,expense,UPI,False,0.0
2,2026-01-14 06:28:12.219276,Chai Tapri Tea & Samosa,84.0,Food,expense,UPI,False,0.0
2,2026-01-15 20:26:12.219276,Netflix subscription premium,697.0,Entertainment,expense,UPI,False,0.0
2,2026-01-18 02:40:12.219276,Laser tag game weekend,380.0,Entertainment,expense,UPI,False,0.0
2,2026-01-18 07:33:12.219276,Gas cylinder booking Indane,412.0,Bills,expense,UPI,False,0.0
2,2026-01-20 05:43:12.219276,KFC Chicken meal,156.0,Food,expense,UPI,False,0.0
2,2026-01-24 05:03:12.219276,Uber Auto Ride,208.0,Transport,expense,UPI,False,0.0
2,2026-01-24 23:41:12.219276,Eye test & spectacles frames,631.0,Healthcare,expense,UPI,False,0.0
2,2026-01-24 20:10:12.219276,Shoppers Stop shoes,978.0,Shopping,expense,UPI,False,0.0
2,2026-01-26 04:41:12.219276,Cough syrup & vitamins,1109.0,Healthcare,expense,UPI,False,0.0
2,2026-01-26 00:34:12.219276,Amazon shopping clothes,3031.0,Shopping,expense,UPI,False,0.0
2,2026-01-27 07:42:12.219276,Laser tag game weekend,471.0,Entertainment,expense,UPI,False,0.0
2,2026-01-26 22:26:12.219276,Laser tag game weekend,264.0,Entertainment,expense,UPI,False,0.0
2,2026-01-28 02:12:12.219276,Concert ticket EDM show,483.0,Entertainment,expense,UPI,False,0.0
2,2026-01-30 02:34:12.219276,Coding gig client work,234.0,Income,income,UPI,False,0.0
2,2026-01-31 04:44:12.219276,Biryani House Restaurant,275.0,Food,expense,UPI,False,0.0
2,2026-02-01 02:25:12.219276,Parking charges mall,77.0,Transport,expense,UPI,False,0.0
2,2026-02-02 10:40:12.219276,Dominos Pizza,238.0,Food,expense,UPI,False,0.0
2,2026-02-01 21:51:12.219276,Hotel room booking OYO,3390.0,Travel,expense,UPI,False,0.0
2,2026-02-07 10:43:12.219276,Auto Fare Cash,262.0,Transport,expense,UPI,False,0.0
2,2026-02-06 20:22:12.219276,DTH TV recharge Tata Sky,2039.0,Bills,expense,UPI,False,0.0
2,2026-02-09 08:56:12.219276,DTH TV recharge Tata Sky,2072.0,Bills,expense,UPI,False,0.0
2,2026-02-10 08:50:12.219276,RedBus booking home town,6091.0,Travel,expense,UPI,False,0.0
2,2026-02-10 10:14:12.219276,Gift box wrapper,51.0,Miscellaneous,expense,UPI,False,0.0
2,2026-02-11 06:47:12.219276,First aid box bandage,540.0,Healthcare,expense,UPI,False,0.0
